date,oil_sentence_count,oil_sentences
1980-08-14,30,"They want to slash the solar energy incentives, the conservation programs, aid to mass transit, aid to elderly Americans to help pay their fuel bills."
1980-08-14,30,"They want to slash the solar energy incentives, the conservation programs, aid to mass transit, aid to elderly Americans to help pay their fuel bills."
1980-08-14,30,"To replace what we have built, this is what they propose: to destroy the windfall profits tax and to ""unleash"" the oil companies and let them solve the energy problem for us."
1980-08-14,30,"To replace what we have built, this is what they propose: to destroy the windfall profits tax and to ""unleash"" the oil companies and let them solve the energy problem for us."
1980-08-14,30,"When I took office, I inherited a heavy load of serious economic problems besides energy, and we've met them all head-on."
1980-08-14,30,"But the road is bumpy, and last year's skyrocketing OPEC price increases have helped to trigger a worldwide inflation crisis."
1980-08-14,30,"It'll move America simultaneously towards our five great economic goals—lower inflation, better productivity, revitalization of American industry, energy security, and jobs."
1980-08-14,30,Here are just a few things we'll rebuild together and build together:  —new industries to turn our own coal and shale and farm products into fuel for our cars and trucks and to turn the light of the sun into heat and electricity for our homes;  —a modern transportation system of railbeds and ports to make American coal into a powerful rival of OPEC oil;  —industries that will provide the convenience of futuristic computer technology and communications to serve millions of American homes and offices and factories;  —job training for workers displaced by economic changes;  —new investment pinpointed in regions and communities where jobs are needed most;  —better mass transit in our cities and in between cities;  —and a whole new generation of American jobs to make homes and vehicles and buildings that will house us and move us in comfort with a lot less energy.
1980-08-14,30,Here are just a few things we'll rebuild together and build together:  —new industries to turn our own coal and shale and farm products into fuel for our cars and trucks and to turn the light of the sun into heat and electricity for our homes;  —a modern transportation system of railbeds and ports to make American coal into a powerful rival of OPEC oil;  —industries that will provide the convenience of futuristic computer technology and communications to serve millions of American homes and offices and factories;  —job training for workers displaced by economic changes;  —new investment pinpointed in regions and communities where jobs are needed most;  —better mass transit in our cities and in between cities;  —and a whole new generation of American jobs to make homes and vehicles and buildings that will house us and move us in comfort with a lot less energy.
1980-08-14,30,Here are just a few things we'll rebuild together and build together:  —new industries to turn our own coal and shale and farm products into fuel for our cars and trucks and to turn the light of the sun into heat and electricity for our homes;  —a modern transportation system of railbeds and ports to make American coal into a powerful rival of OPEC oil;  —industries that will provide the convenience of futuristic computer technology and communications to serve millions of American homes and offices and factories;  —job training for workers displaced by economic changes;  —new investment pinpointed in regions and communities where jobs are needed most;  —better mass transit in our cities and in between cities;  —and a whole new generation of American jobs to make homes and vehicles and buildings that will house us and move us in comfort with a lot less energy.
