text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude
"RT @airnewsalerts: Petroleum and Natural Gas Minister @dpradhanbjp speaks to Russian Energy Minister Alexander Novak, conveys his concern o…",FALSE,0,NA,2019-07-04T06:39:18Z,FALSE,NA,1146669796123037696,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",aksinhaster,7,TRUE,FALSE,NA,NA
"#Sell Crude 3930-3933sl 3936abv tgt 10🎯-20🎯-30+point
New low 3891
*Per 10 lot 30000 Done💪🏻⛽*
Many traders enjoy pro… https://t.co/Y5E7RbM6z2",FALSE,0,Just4_Profit,2019-07-04T06:38:36Z,TRUE,1146643569366589440,1146669620356509696,1093089831708585985,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Just4_Profit,0,FALSE,FALSE,NA,NA
"RT @airnewsalerts: Petroleum and Natural Gas Minister @dpradhanbjp speaks to Russian Energy Minister Alexander Novak, conveys his concern o…",FALSE,0,NA,2019-07-04T06:30:01Z,FALSE,NA,1146667461380435968,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",desh_bhkt,7,TRUE,FALSE,NA,NA
"~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~

                              Kissed the target 3900 ❤️❤️❤️

~~~~~~~~~~~… https://t.co/zHC7MOvK8x",FALSE,2,NA,2019-07-04T06:28:46Z,TRUE,NA,1146667148565069824,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",MoneyMakersJ,0,FALSE,FALSE,NA,NA
Excellent @SPGlobalPlatts analysis of market drivers underpinning US #CrudeOil exports to Europe https://t.co/UAL82j9M6j,FALSE,2,NA,2019-07-04T06:27:03Z,FALSE,NA,1146666714136006656,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",alexbrog,0,FALSE,FALSE,NA,NA
"Sell Crude 3930-3933sl 3936abv tgt 10🎯-20-30+point
New low 3906
Per 10 lot 20000 Done💪🏻⛽
Many traders enjoy profit… https://t.co/Wfg0QU6wtN",FALSE,0,Just4_Profit,2019-07-04T06:08:35Z,TRUE,1146643569366589440,1146662065706168320,1093089831708585985,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Just4_Profit,0,FALSE,FALSE,NA,NA
"RT @airnewsalerts: Petroleum and Natural Gas Minister @dpradhanbjp speaks to Russian Energy Minister Alexander Novak, conveys his concern o…",FALSE,0,NA,2019-07-04T06:06:36Z,FALSE,NA,1146661569268342784,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",gulati_masoor,7,TRUE,FALSE,NA,NA
"RT @airnewsalerts: Petroleum and Natural Gas Minister @dpradhanbjp speaks to Russian Energy Minister Alexander Novak, conveys his concern o…",FALSE,0,NA,2019-07-04T06:05:51Z,FALSE,NA,1146661379794845696,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Mrp10588,7,TRUE,FALSE,NA,NA
"Petroleum and Natural Gas Minister @dpradhanbjp speaks to Russian Energy Minister Alexander Novak, conveys his conc… https://t.co/X3korncAw0",FALSE,23,NA,2019-07-04T06:05:06Z,TRUE,NA,1146661189490839552,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",airnewsalerts,7,FALSE,FALSE,NA,NA
"Short CRUDEOIL @ 3920 / 3900.4 / 3890.6 / 3880.8 SL - 3939.6

#Crude #Crudeoil #MCX #Commodity https://t.co/lAnzkvEA1h",FALSE,0,NA,2019-07-04T05:55:22Z,FALSE,NA,1146658741766352896,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",MoneyMakersJ,0,FALSE,FALSE,NA,NA
"Sell Crude 3930-3933sl 3936abv tgt 10🎯-20-30+point
New low 3912
Per 10 lot 10000 Done💪🏻⛽
#CrudeOil #crude #Commodities #oil",FALSE,0,Just4_Profit,2019-07-04T05:48:41Z,FALSE,1146643569366589440,1146657060139880448,1093089831708585985,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Just4_Profit,0,FALSE,FALSE,NA,NA
RT @insigniaconsul1: MCX Crude Oil &amp; Natural Gas Report: 4th July 2019 #mcxcrudeoil #mcx #crudeoil #energies #naturalgas https://t.co/bepu2…,FALSE,0,NA,2019-07-04T05:46:19Z,FALSE,NA,1146656462065659904,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",tejalcomm,3,TRUE,FALSE,NA,NA
"RT @BullionFoxComm: 04 July 2019 PIVOT &amp; BREAKOUT LEVELS

#Commodity #CommodityBreakoutLevel #CommodityPivot #Bullionfox #BullionfoxCommodi…",FALSE,0,NA,2019-07-04T05:35:39Z,FALSE,NA,1146653778759712770,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",MassnaVijay,1,TRUE,FALSE,NA,NA
"RT @aeberman12: Does increased tight oil production with fewer rigs mean ""doing more with less"" or just having a big savings account of 7,2…",FALSE,0,NA,2019-07-04T05:33:41Z,FALSE,NA,1146653285933342720,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",b_a_tarar,11,TRUE,FALSE,NA,NA
RT @insigniaconsul1: MCX Crude Oil &amp; Natural Gas Report: 4th July 2019 #mcxcrudeoil #mcx #crudeoil #energies #naturalgas https://t.co/bepu2…,FALSE,0,NA,2019-07-04T05:33:04Z,FALSE,NA,1146653130412527616,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",metalsconsult,3,TRUE,FALSE,NA,NA
"Key trading levels for forex and commodities - trading $EURUSD, $USDJPY, $GBPUSD, $GOLD $XAUUSD &amp; WTI #CrudeOil… https://t.co/WBosezTRbI",FALSE,0,NA,2019-07-04T05:31:39Z,TRUE,NA,1146652773141950464,NA,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>",FXLeadersCom,0,FALSE,FALSE,NA,NA
"RT @aeberman12: Does increased tight oil production with fewer rigs mean ""doing more with less"" or just having a big savings account of 7,2…",FALSE,0,NA,2019-07-04T05:26:00Z,FALSE,NA,1146651350693847040,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",dsharma9,11,TRUE,FALSE,NA,NA
"RT @aeberman12: ""There’s just going to be a run on low-sulfur materials, from whatever angle, wherever they can get it.""
--Jan-Jaap Verscho…",FALSE,0,NA,2019-07-04T05:23:35Z,FALSE,NA,1146650742104690688,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Moorewealthal,8,TRUE,FALSE,NA,NA
#Commodity calls: #mcx #crudeoil below 3930 will remain bearish and sell for big big downside targets . @dswindia #dalalstreetwinners.,FALSE,1,NA,2019-07-04T05:15:44Z,FALSE,NA,1146648766981607424,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",DSWINDIA,0,FALSE,FALSE,NA,NA
"Shares Fell Back in Asia on Wednesday – Morning Talk
#StockMarketNews #stock #stockmarket #NSE #BSE #nifty #sensex… https://t.co/j1BBLsmIQb",FALSE,0,NA,2019-07-04T04:56:09Z,TRUE,NA,1146643839526100997,NA,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>",aliceblue_india,0,FALSE,FALSE,NA,NA
"WTI crude oil prices traded lower after climbing higher on Wednesday, over the release of the EIA report on US crud… https://t.co/9cvjbyuLt0",FALSE,0,NA,2019-07-04T04:55:48Z,TRUE,NA,1146643749616988161,NA,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>",FXLeadersCom,0,FALSE,FALSE,NA,NA
"Sell Crude 3930-3933sl 3936abv tgt 10-20-30+point

#CrudeOil #Crude",FALSE,0,NA,2019-07-04T04:55:05Z,FALSE,NA,1146643569366589440,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Just4_Profit,0,FALSE,FALSE,NA,NA
"Oil...yesterday price slightly pull back. 57.20 blue area support become resistance today.
Price below in US sessio… https://t.co/1GxwwvcyF5",FALSE,1,NA,2019-07-04T04:50:34Z,TRUE,NA,1146642434299817984,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",realPKTO,0,FALSE,FALSE,NA,NA
"Crude Update: Oil prices inched lower on Thursday after solid gains the day before, pressured by data showing a sma… https://t.co/wkO178e15q",FALSE,0,NA,2019-07-04T04:46:23Z,TRUE,NA,1146641380652961792,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Investelite1,0,FALSE,FALSE,NA,NA
"Crude Update: Oil prices inched lower on Thursday after solid gains the day before, pressured by data showing a sma… https://t.co/StboAAAWzr",FALSE,0,NA,2019-07-04T04:44:47Z,TRUE,NA,1146640980608573441,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Investelite1,0,FALSE,FALSE,NA,NA
MCX Crude Oil &amp; Natural Gas Report: 4th July 2019 #mcxcrudeoil #mcx #crudeoil #energies #naturalgas https://t.co/bepu2dzY4D,FALSE,3,NA,2019-07-04T04:25:14Z,FALSE,NA,1146636060488691712,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",insigniaconsul1,3,FALSE,FALSE,NA,NA
"#CrudeOil prices edge down, pressured by US supply https://t.co/2CybWTa9x5 https://t.co/NFvBkXd1uM",FALSE,1,NA,2019-07-04T04:25:07Z,FALSE,NA,1146636030705057793,NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",businessline,1,FALSE,FALSE,NA,NA
"For anyone not already underwater (like us) on this reversion trade, 

Take a look at #gasoline in relation to… https://t.co/g0YHTNb7JR",FALSE,1,NA,2019-07-04T04:20:25Z,TRUE,NA,1146634846325755904,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",FuturesVault,0,FALSE,FALSE,NA,NA
"04 July 2019 PIVOT &amp; BREAKOUT LEVELS

#Commodity #CommodityBreakoutLevel #CommodityPivot #Bullionfox… https://t.co/Lh6HxxSABn",FALSE,2,NA,2019-07-04T04:18:40Z,TRUE,NA,1146634407110778881,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",BullionFoxComm,1,FALSE,FALSE,NA,NA
"#MCX #commodity report for 4 July, 2019

#gold #silver #copper #CRUDEOIL https://t.co/Y90t1M2awV",FALSE,1,NA,2019-07-04T04:18:38Z,FALSE,NA,1146634398382432257,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",tradeswift,0,FALSE,FALSE,NA,NA
"RT @PlattsOil: #Crudeoil futures slide during mid-morning trade in Asia despite a fall reported in #UScrude stocks, as market participants…",FALSE,0,NA,2019-07-04T04:13:01Z,FALSE,NA,1146632983069286400,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",DennisLiang9,3,TRUE,FALSE,NA,NA
Daily Commodity Update 04-July-2019 #STEEL #FERTILIZER #UREA #DAP #LNG #CRUDEOIL #COAL #CEMENT https://t.co/LEHTdHuKFk,FALSE,3,NA,2019-07-04T04:06:25Z,FALSE,NA,1146631322057793536,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Aaamer,0,FALSE,FALSE,NA,NA
"RT @aeberman12: Does increased tight oil production with fewer rigs mean ""doing more with less"" or just having a big savings account of 7,2…",FALSE,0,NA,2019-07-04T04:03:09Z,FALSE,NA,1146630500779511808,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",SternJatta,11,TRUE,FALSE,NA,NA
"RT @aeberman12: Does increased tight oil production with fewer rigs mean ""doing more with less"" or just having a big savings account of 7,2…",FALSE,0,NA,2019-07-04T04:01:15Z,FALSE,NA,1146630022024896516,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",oilhighlights,11,TRUE,FALSE,NA,NA
RT @JaySmit53867525: $SPY $USO $CVX $XOM $UUP #stockstotrade #crudeoil https://t.co/04xWWhG6kq,FALSE,0,NA,2019-07-04T04:01:11Z,FALSE,NA,1146630005465780224,NA,"<a href=""https://gambiste.com"" rel=""nofollow"">Gambiste</a>",Gambiste1,1,TRUE,FALSE,NA,NA
"RT @JRJ_ALHAJRI: #EIA weekly report as week ending June-28:

#CrudeOil Production ⬆️ 0.83% or ⬆️ 100k b/d W/W
Impports ⬆️ 6.56% or ⬆️ 571k…",FALSE,0,NA,2019-07-04T04:00:48Z,FALSE,NA,1146629910213140480,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",oilhighlights,2,TRUE,FALSE,NA,NA
"Does increased tight oil production with fewer rigs mean ""doing more with less"" or just having a big savings accoun… https://t.co/axi99N6cWa",FALSE,32,NA,2019-07-04T03:56:08Z,TRUE,NA,1146628734436270080,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",aeberman12,11,FALSE,FALSE,NA,NA
"RT @aeberman12: U.S. oil stocks increased week ending June 28 despite increased refinery utilization.
Refinery utilization has increased co…",FALSE,0,NA,2019-07-04T03:55:37Z,FALSE,NA,1146628605939769345,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",olajmagnas,5,TRUE,FALSE,NA,NA
The #MCX #CrudeOil which closed near Rs. 3936.00 at the previous trading session is now opened on a flat note near… https://t.co/uG8iOUccVj,FALSE,0,NA,2019-07-04T03:45:00Z,TRUE,NA,1146625932716675072,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",advisorymandi,0,FALSE,FALSE,NA,NA
"RT @PlattsOil: #Crudeoil futures slide during mid-morning trade in Asia despite a fall reported in #UScrude stocks, as market participants…",FALSE,0,NA,2019-07-04T03:41:41Z,FALSE,NA,1146625098813755392,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",metteorr,3,TRUE,FALSE,NA,NA
"RT @PlattsOil: #Crudeoil futures slide during mid-morning trade in Asia despite a fall reported in #UScrude stocks, as market participants…",FALSE,0,NA,2019-07-04T03:38:43Z,FALSE,NA,1146624354366758912,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",stinga0207,3,TRUE,FALSE,NA,NA
RT @macrohedged: Thursday: Key Volume &amp; Volatility Skew for Crude Oil Options: https://t.co/emtxjis8NG #CL_F #CrudeOil #WTI $USO #OOTT $UCO…,FALSE,0,NA,2019-07-04T03:38:13Z,FALSE,NA,1146624226797019137,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",MRCFA2016,3,TRUE,FALSE,NA,NA
"#Crudeoil #MCX 

Revised SL at 4011

Target is same

For the day, Sell on Rise (3930-50) with above given SL",FALSE,3,NiftyTeam1,2019-07-04T03:35:24Z,FALSE,1146060710905966596,1146623519595171841,788254839650160640,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",NiftyTeam1,0,FALSE,FALSE,NA,NA
"https://t.co/59RItvlzy6

#Crudeoil futures slide during mid-morning trade in Asia despite a fall reported in… https://t.co/nGxDecx1xq",FALSE,0,NA,2019-07-04T03:25:16Z,TRUE,NA,1146620968464461824,NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",SpiroSpianada,0,FALSE,FALSE,NA,NA
RT @ArgusMedia: #Venezuela is kicking off the transition of its dormant heavy #crudeoil upgraders into blending sites with the first operat…,FALSE,0,NA,2019-07-04T03:24:57Z,FALSE,NA,1146620888844066816,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",GerryiMesh,9,TRUE,FALSE,NA,NA
"#Crudeoil futures slide during mid-morning trade in Asia despite a fall reported in #UScrude stocks, as market part… https://t.co/WebDdjXlzx",FALSE,5,NA,2019-07-04T03:23:33Z,TRUE,NA,1146620534337261568,NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",PlattsOil,3,FALSE,FALSE,NA,NA
RT @macrohedged: Thursday: Key Volume &amp; Volatility Skew for Crude Oil Options: https://t.co/emtxjis8NG #CL_F #CrudeOil #WTI $USO #OOTT $UCO…,FALSE,0,NA,2019-07-04T03:12:40Z,FALSE,NA,1146617795427414016,NA,"<a href=""https://testing123jp.webs.com/"" rel=""nofollow"">Testing123jp</a>",oilbot123,3,TRUE,FALSE,NA,NA
Oil and Gas Trading | Russian Ports #oilandgas #petroleum #export #import #trading #oiltrade #crudeoil… https://t.co/sKmLGlyrYk,FALSE,0,NA,2019-07-04T03:01:09Z,TRUE,NA,1146614899050594307,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Subcontractsind,1,FALSE,FALSE,NA,NA
Oil and Gas | World's #1 Petroleum Trading Platform #D2 #D6 #JP54 #EN590 #MAZUT #Diesel #Gasoline #Crudeoil… https://t.co/uKHNX4MAVi,FALSE,0,NA,2019-07-04T03:00:10Z,TRUE,NA,1146614650915741698,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Subcontractsind,1,FALSE,FALSE,NA,NA
Thursday: Key Volume &amp; Volatility Skew for Crude Oil Options: https://t.co/emtxjis8NG #CL_F #CrudeOil #WTI $USO… https://t.co/wPt5NapGE5,FALSE,3,NA,2019-07-04T03:00:05Z,TRUE,NA,1146614629541515264,NA,"<a href=""https://twittimer.com"" rel=""nofollow"">Twittimer</a>",macrohedged,3,FALSE,FALSE,NA,NA
Oil Gas Jobs | employment | appointment | #oilandgas #Oil #gas #naturalgas #petroleum #upstream #rigs #offshore… https://t.co/WOeAucvJIa,FALSE,0,NA,2019-07-04T02:59:37Z,TRUE,NA,1146614511497089024,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Subcontractsind,1,FALSE,FALSE,NA,NA
Platts Oil Prices- Know how it works #nweplatts #discounts #oilprice #Brent #WTI #oilandgas #petroleum #trading… https://t.co/TpXM2jozY7,FALSE,0,NA,2019-07-04T02:39:19Z,TRUE,NA,1146609402176315393,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Subcontractsind,1,FALSE,FALSE,NA,NA
Platts Oil Prices- Know how it works #NWE #platts #discounts #oilprice #Brent #WTI #oilandgas #petroleum #trading… https://t.co/1pOlwnUKaK,FALSE,0,NA,2019-07-04T02:38:43Z,TRUE,NA,1146609252838064129,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Subcontractsind,1,FALSE,FALSE,NA,NA
Platts Oil and Gas Most traded #crudeoil #diesel #bunkerfuel #gasoline #aviationfuel #jetfuel #engineoil #gas #LPG… https://t.co/lIcxqbFv4P,FALSE,0,NA,2019-07-04T02:37:53Z,TRUE,NA,1146609044674744320,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Subcontractsind,1,FALSE,FALSE,NA,NA
Oil and Gas Trading | Russian Ports #oilandgas #petroleum #export #import #trading #oiltrade #crudeoil… https://t.co/h3cNjEVCmr,FALSE,0,NA,2019-07-04T02:36:55Z,TRUE,NA,1146608801061232640,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Subcontractsind,1,FALSE,FALSE,NA,NA
Oil and Gas | World's #1 Petroleum Trading Platform #D2 #D6 #JP54 #EN590 #MAZUT #Diesel #Gasoline #Crudeoil… https://t.co/CcF9tWXfjE,FALSE,0,NA,2019-07-04T02:36:14Z,TRUE,NA,1146608629438660608,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Subcontractsind,1,FALSE,FALSE,NA,NA
Aug19 WTI futures settled at 57.34. Sep19 Brent settled at 63.82.  #CL_F #WTI #Brent #LLS #Dubai #CrudeOil #OOTT,FALSE,0,NA,2019-07-04T02:36:03Z,FALSE,NA,1146608583133544454,NA,"<a href=""http://hydrocarbonreports.com/"" rel=""nofollow"">HCR Google Script</a>",carbonreports,0,FALSE,FALSE,NA,NA
"#Brent dropped 0.4% at $63.60/barrel,#WTI fell 0.3% at $57.18 as pressured by data showing a smaller-than-expected… https://t.co/li8JuTBwNT",FALSE,1,NA,2019-07-04T02:33:33Z,TRUE,NA,1146607952133906433,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",EquidiousSignal,0,FALSE,FALSE,NA,NA
"RT @PlattsOil: .@SPGlobalPlatts 🔝 #crudeoil #news July 3
📰 Analysis: Amid record US exports, WTI Midland trades in London MOC | https://t.c…",FALSE,0,NA,2019-07-04T02:30:32Z,FALSE,NA,1146607192100896769,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",mauestevez16,6,TRUE,FALSE,NA,NA
"An update on the #commodities market as of 03.11am GMT+1:

#XAUUSD +0.11%
#XAGUSD +0.11%
#Copper (#CFD): -0.11%
#CrudeOil #WTI (CFD): -0.68%",FALSE,0,NA,2019-07-04T02:12:13Z,FALSE,NA,1146602585282924544,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",IC_Markets,0,FALSE,FALSE,NA,NA
"vacuum filter connected vacuum pump . If u want the quotation , just DM to me 

#cannabis #keqilabs #dabs #710… https://t.co/PlgEuh7jwf",FALSE,1,NA,2019-07-04T01:53:57Z,TRUE,NA,1146597987197411328,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",LanphanTrade,0,FALSE,FALSE,NA,NA
"RT @aeberman12: ""There’s just going to be a run on low-sulfur materials, from whatever angle, wherever they can get it.""
--Jan-Jaap Verscho…",FALSE,0,NA,2019-07-04T01:13:04Z,FALSE,NA,1146587697257111552,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",AwsHenry,8,TRUE,FALSE,NA,NA
RT @macrohedged: Here is the Implied Volatility v Futures Price for WTI Crude Oil on Thursday: https://t.co/MUPJTOmV5F #CL_F #CrudeOil #WTI…,FALSE,0,NA,2019-07-04T01:12:49Z,FALSE,NA,1146587635483324416,NA,"<a href=""https://testing123jp.webs.com/"" rel=""nofollow"">Testing123jp</a>",oilbot123,2,TRUE,FALSE,NA,NA
"RT @liquidoperative: Yet another fake 'supply of petroleum products' offer, this one claiming to represent @GazpromEN. Header looks like a…",FALSE,0,NA,2019-07-04T01:12:36Z,FALSE,NA,1146587578960928771,NA,"<a href=""https://testing123jp.webs.com/"" rel=""nofollow"">Testing123jp</a>",oilbot123,1,TRUE,FALSE,NA,NA
$SPY $USO $CVX $XOM $UUP #stockstotrade #crudeoil https://t.co/04xWWhG6kq,FALSE,1,NA,2019-07-04T01:10:07Z,FALSE,NA,1146586957662887936,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",JaySmit53867525,1,FALSE,FALSE,NA,NA
Here is the Implied Volatility v Futures Price for WTI Crude Oil on Thursday: https://t.co/MUPJTOmV5F #CL_F… https://t.co/TmOxOCux6m,FALSE,1,NA,2019-07-04T01:10:05Z,TRUE,NA,1146586945562263555,NA,"<a href=""https://twittimer.com"" rel=""nofollow"">Twittimer</a>",macrohedged,2,FALSE,FALSE,NA,NA
"@aiteogrp Plans $5b Investment, To Double Oil Production https://t.co/689h0Ue9Nv #CrudeOil #oilandgas #naija #Nigeria",FALSE,1,aiteogrp,2019-07-04T00:41:33Z,FALSE,NA,1146579766302035968,839794944617426944,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ogannah,0,FALSE,FALSE,NA,NA
"RT @PlattsOil: On the latest Capitol Crude, @HermsTheWord of @SPGlobalPlatts and Paul Sheldon of Platts Analytics talk about OPEC, #crudeoi…",FALSE,0,NA,2019-07-04T00:19:34Z,FALSE,NA,1146574234338103296,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",PDfGoxuTll07EEa,5,TRUE,FALSE,NA,NA
