date,oil_sentence_count,text,word_count,Stemd_text,Sentiments
2017-06-29,47,since first day office moving record pace cancel regulations eliminate barriers domestic energy production like never,30,sinc first day offic move record pace cancel regul elimin barrier domest energi product like never,positive
2017-06-29,47,dramatically reducing restrictions development natural gas,11,dramat reduc restrict develop natur ga,neutral
2017-06-29,47,ending intrusive epa regulations kill jobs hurt family farmers ranchers raise price energy quickly substantially,24,end intrus epa regul kill job hurt famili farmer rancher rais price energi quickli substanti,neutral
2017-06-29,47,applause today proudly announcing six brandnew initiatives propel new era american energy dominance,18,applaus today proudli announc six brandnew initi propel new era american energi domin,positive
2017-06-29,47,first begin revive expand nuclear energy sectorwhich happy aboutwhich produces clean renewable emissionsfree energy,23,first begin reviv expand nuclear energi sectorwhich happi aboutwhich produc clean renew emissionsfre energi,positive
2017-06-29,47,complete review us nuclear energy policy help us find new ways revitalize crucial energy resource,20,complet review us nuclear energi polici help us find new way revit crucial energi resourc,positive
2017-06-29,47,second department treasury address barriers financing highly efficient overseas coal energy plants,19,second depart treasuri address barrier financ highli effici oversea coal energi plant,neutral
2017-06-29,47,third administration approved construction new petroleum pipeline mexico boost american energy exports go right wall right,31,third administr approv construct new petroleum pipelin mexico boost american energi export go right wall right,positive
2017-06-29,47,third administration approved construction new petroleum pipeline mexico boost american energy exports go right wall right,31,third administr approv construct new petroleum pipelin mexico boost american energi export go right wall right,positive
2017-06-29,47,third administration approved construction new petroleum pipeline mexico boost american energy exports go right wall right,31,third administr approv construct new petroleum pipelin mexico boost american energi export go right wall right,positive
2017-06-29,47,fourth today major us company sempra energy signed agreement begin negotiations sale american natural gas south korea,26,fourth today major us compani sempra energi sign agreement begin negoti sale american natur ga south korea,positive
2017-06-29,47,also talking buying energy united states america sure like,26,also talk buy energi unit state america sure like,positive
2017-06-29,47,applause fifth united states department energy announcing today approve two longterm applications export additional natural gas lake charles lng terminal louisiana,31,applaus fifth unit state depart energi announc today approv two longterm applic export addit natur ga lake charl lng termin louisiana,neutral
2017-06-29,47,finally order unlock energy 94 percent offshore land closed development previous administration much land closed development,30,final order unlock energi 94 percent offshor land close develop previou administr much land close develop,positive
2017-06-29,47,finally order unlock energy 94 percent offshore land closed development previous administration much land closed development,30,final order unlock energi 94 percent offshor land close develop previou administr much land close develop,positive
2017-06-29,47,opening right areas opening upwere creating new offshore oil gas leasing program,21,open right area open upwer creat new offshor oil ga leas program,positive
2017-06-29,47,opening right areas opening upwere creating new offshore oil gas leasing program,21,open right area open upwer creat new offshor oil ga leas program,positive
2017-06-29,47,opening right areas opening upwere creating new offshore oil gas leasing program,21,open right area open upwer creat new offshor oil ga leas program,positive
