date,climate_sentence_count,climate_sentences
1977-01-12,14,We are maintaining stability in the strategic nuclear balance and pushing back the specter of nuclear war.
1977-01-12,14,American leadership has helped to stimulate new international efforts to stem the proliferation of nuclear weapons and to shape a comprehensive treaty governing the use of oceans.
1977-01-12,14,"We brought about with the Congress, after much delay, the renewal of the general revenue sharing."
1977-01-12,14,"I have signed into law five major energy bills which contain significant measures for conservation, resource development, stockpiling, and standby authorities."
1977-01-12,14,"We have moved forward to develop the naval petroleum reserves; to build a 500-million barrel strategic petroleum stockpile; to phase out unnecessary government allocation and price controls; to develop a lasting relationship with other oil consuming nations; to improve the efficiency of energy use through conservation in automobiles, buildings, and industry; and to expand research on new technology and renewable resources such as wind power, geothermal and solar energy."
1977-01-12,14,"We have moved forward to develop the naval petroleum reserves; to build a 500-million barrel strategic petroleum stockpile; to phase out unnecessary government allocation and price controls; to develop a lasting relationship with other oil consuming nations; to improve the efficiency of energy use through conservation in automobiles, buildings, and industry; and to expand research on new technology and renewable resources such as wind power, geothermal and solar energy."
1977-01-12,14,"We have moved forward to develop the naval petroleum reserves; to build a 500-million barrel strategic petroleum stockpile; to phase out unnecessary government allocation and price controls; to develop a lasting relationship with other oil consuming nations; to improve the efficiency of energy use through conservation in automobiles, buildings, and industry; and to expand research on new technology and renewable resources such as wind power, geothermal and solar energy."
1977-01-12,14,"We have moved forward to develop the naval petroleum reserves; to build a 500-million barrel strategic petroleum stockpile; to phase out unnecessary government allocation and price controls; to develop a lasting relationship with other oil consuming nations; to improve the efficiency of energy use through conservation in automobiles, buildings, and industry; and to expand research on new technology and renewable resources such as wind power, geothermal and solar energy."
1977-01-12,14,"We have moved forward to develop the naval petroleum reserves; to build a 500-million barrel strategic petroleum stockpile; to phase out unnecessary government allocation and price controls; to develop a lasting relationship with other oil consuming nations; to improve the efficiency of energy use through conservation in automobiles, buildings, and industry; and to expand research on new technology and renewable resources such as wind power, geothermal and solar energy."
1977-01-12,14,"I proposed to minimize environmental uncertainties affecting coal development, expand nuclear power generation, and create an energy independence authority to provide government financial assistance for vital energy programs where private capital is not available."
